Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,On- or Off- Budget,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
007,Department of Defense--Military Programs,10,Operation and Maintenance,0828,Defense Reinvestment for Economic Growth,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"462,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0829,World Cup USA 1994,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0832,1995 Special olympics world games,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0833,Emergency Response Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000",0,0,0,"299,300",0,0,0,0,0,0,"3,348,000","2,581,000","-40,000",0,0,0,0,0,0,0,0,0,"-17,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0838,Support for International Sporting Competitions,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,000","14,000",0,0,"9,000",0,"16,000","19,000",0,0,0,0,0,0,0,0,0,"-1,000",0,"10,000",0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0839,Quality of Life Enhancements,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"599,000","360,000","455,000","298,000","160,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0840,OPLAN 34A-35 P.O.W. Payments,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000",0,0,0,0,"-4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0841,Pentagon renovation transfer fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"280,000","222,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,0842,Defense vessel transfer program account,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"107,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,1106,"Operation and Maintenance, Marine Corps",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,547,720","1,640,294","1,533,060","1,809,640","1,800,488","1,819,334","1,854,549","3,220,963","2,129,246","1,743,730","1,885,793","2,130,000","2,491,000","2,347,000","2,465,000","2,689,000","2,826,000","2,848,000","2,962,000","5,522,000","6,611,000","4,594,000","7,062,000","7,610,000","9,253,000","9,857,000","10,259,000","9,828,000","9,546,000","9,176,000","8,658,000","7,452,000","7,181,000","6,247,000","6,362,000","6,306,000","6,434,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,1107,"Operation and Maintenance, Marine Corps Reserve",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"52,349","58,792","54,399","64,167","69,500","77,500","78,432","84,800","93,000","80,035","91,402","85,000","103,000","110,000","115,000","127,000","144,000","144,000","139,000","219,000","189,000","201,000","331,000","270,000","346,000","328,000","309,000","304,000","308,000","279,000","268,000","281,000","280,000","282,000","290,000","287,000","293,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,1236,"Payment to Kaho'olawe Island Conveyance, Remediation, and Environmental Restoration Fund",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000","50,000","25,000","10,000","35,000","25,000","35,000","60,000","67,000","75,000","18,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,1705,"National Board for the Promotion of Rifle Practice, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,909,926,875,"4,332","4,099","4,300","4,633","5,000","5,000","2,700","2,483","3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,1804,"Operation and Maintenance, Navy",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"22,265,628","25,162,760","23,318,595","23,346,965","24,135,975","25,184,703","24,945,794","28,169,487","23,086,344","20,900,488","20,844,185","22,143,000","21,668,000","21,108,000","22,424,000","23,289,000","23,744,000","24,929,000","28,366,000","35,510,000","30,550,000","33,313,000","35,266,000","37,367,000","39,819,000","40,578,000","43,180,000","46,963,000","46,997,000","44,906,000","45,617,000","43,806,000","47,332,000","41,954,000","42,547,000","44,072,000","44,738,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,1804,"Operation and Maintenance, Navy",17,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"78,000",0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,1804,"Operation and Maintenance, Navy",17,251,General science and basic research,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,1806,"Operation and Maintenance, Navy Reserve",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"636,590","828,581","851,097","889,261","929,896","978,250","923,267","1,022,030","874,908","871,833","760,962","848,000","840,000","890,000","924,000","982,000","975,000","980,000","1,018,000","1,244,000","1,175,000","1,369,000","1,472,000","1,400,000","1,303,000","1,374,000","1,410,000","1,447,000","1,380,000","1,204,000","1,214,000","1,067,000","1,034,000","1,002,000","1,007,000","1,036,000","1,055,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,2020,"Operation and Maintenance, Army",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"17,326,026","18,475,244","18,148,095","20,478,310","21,157,664","22,592,282","24,060,844","36,292,547","21,565,781","17,432,588","17,659,667","19,289,000","20,278,000","19,501,000","19,334,000","20,771,000","21,893,000","21,406,000","25,552,000","43,933,000","65,027,000","45,592,000","63,237,000","72,250,000","81,066,000","83,618,000","91,829,000","90,418,000","75,445,000","64,744,000","62,009,000","50,112,000","46,490,000","37,144,000","38,510,000","38,761,000","39,312,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,2020,"Operation and Maintenance, Army",21,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,"59,000",0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2065,"Operation and Maintenance, Army National Guard",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,188,390","1,437,487","1,573,137","1,746,258","1,881,542","1,804,196","1,867,884","2,025,508","2,206,761","2,299,945","2,235,849","2,442,000","2,448,000","2,298,000","2,448,000","2,806,000","3,182,000","3,383,000","3,754,000","4,347,000","4,462,000","4,892,000","5,170,000","5,737,000","6,867,000","6,704,000","6,732,000","6,851,000","7,298,000","7,098,000","6,940,000","6,254,000","6,779,000","7,006,000","7,123,000","7,327,000","7,393,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,2065,"Operation and Maintenance, Army National Guard",21,501,"Elementary, secondary, and vocational education",Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2080,"Operation and Maintenance, Army Reserve",21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"692,390","731,736","741,875","770,873","879,685","792,440","871,576","945,947","1,017,510","1,036,336","1,073,378","1,240,000","1,117,000","1,141,000","1,211,000","1,259,000","1,487,000","1,583,000","1,767,000","2,127,000","2,035,000","2,017,000","2,134,000","2,450,000","2,726,000","2,894,000","2,848,000","2,915,000","3,263,000","3,035,000","2,979,000","2,555,000","2,691,000","2,790,000","2,944,000","2,969,000","2,983,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,2087,Summer Olympics,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2091,Afghanistan Security Forces Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"995,000","1,908,000","7,406,000","2,750,000","5,607,000","9,167,000","11,619,000","10,200,000","3,946,000","4,727,000","3,345,000","3,762,000",0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2092,Iraq Security Forces Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,490,000","3,007,000","5,542,000","3,000,000","1,000,000","1,000,000","1,500,000",0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2095,Pakistan Counterinsurgency Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"400,000",0,"503,000",0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2096,Afghanistan Infrastructure Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"400,000","400,000","325,000","199,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2097,Iraq Train and Equip Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,618,000","715,000",0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,2098,Syria Train and Equip Fund,21,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"600,000",0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,3400,"Operation and Maintenance, Air Force",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"17,770,345","19,141,165","18,667,040","18,961,220","20,080,585","21,968,228","22,110,960","25,648,191","19,285,434","18,381,204","20,496,805","20,306,000","19,227,000","18,482,000","20,440,000","22,100,000","22,168,000","23,902,000","28,407,000","36,812,000","32,682,000","32,919,000","39,271,000","40,267,000","43,419,000","46,599,000","46,638,000","49,733,000","48,007,000","43,021,000","46,458,000","44,535,000","47,282,000","39,564,000","39,902,000","39,984,000","40,401,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,3400,"Operation and Maintenance, Air Force",57,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"153,000",0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,3740,"Operation and Maintenance, Air Force Reserve",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"791,150","879,761","858,495","926,766","1,000,981","1,033,540","1,019,610","1,086,036","1,169,038","1,234,682","1,363,160","1,473,000","1,516,000","1,505,000","1,653,000","1,790,000","1,789,000","1,906,000","2,006,000","2,152,000","2,054,000","2,269,000","2,571,000","2,725,000","2,981,000","2,910,000","3,323,000","3,380,000","3,389,000","3,004,000","3,097,000","3,104,000","3,122,000","3,209,000","3,261,000","3,234,000","3,385,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,3840,"Operation and Maintenance, Air National Guard",57,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"1,807,650","1,825,439","1,723,898","1,794,193","1,958,063","1,970,773","2,029,553","2,326,959","2,361,512","2,563,096","2,665,321","2,782,000","2,773,000","2,742,000","3,082,000","3,216,000","3,298,000","3,521,000","3,951,000","4,290,000","4,516,000","4,565,000","4,868,000","5,246,000","5,825,000","5,719,000","6,085,000","6,245,000","6,206,000","6,047,000","6,418,000","6,431,000","6,976,000","6,940,000","7,105,000","7,132,000","7,168,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,4965,Emergency Response,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,5185,"Kaho' Olawe Island Conveyance, Remediation, and Environmental Restoration Fund",17,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75,000","18,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,5188,Disposal of Department of Defense Real Property,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000","7,000","15,000","-45,000","16,000","80,000","6,000","24,000","19,000","1,000",0,"6,000","8,000","6,000","6,000","6,000","6,000","6,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,5189,Lease of Department of Defense Real Property,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","15,000","23,000","-30,000","23,000","52,000","20,000","22,000","28,000","23,000","47,000","49,000","31,000","35,000","35,000","36,000","36,000","37,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,5193,Overseas Military Facility Investment Recovery,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,000",0,"36,000","2,000","4,000",0,0,"1,000",0,"1,000","5,000","-5,000",0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,5750,Department of Defense Vietnam War Commemoration Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",0,"5,000",0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,5750,Department of Defense Vietnam War Commemoration Fund,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000",0,"1,000",0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,9922,Miscellaneous Special Funds,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,650","107,000","66,000","33,000","66,000","52,000","60,000","136,000","97,000",0,"56,000",0,"6,000",0,"10,000","10,000","3,000",0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,9922,Miscellaneous Special Funds,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,783","19,745","12,418","16,129","24,299","5,724","2,000","14,000","11,000","6,000","5,000","5,000","3,000","3,000","8,000","7,000","6,000","26,000","7,000","9,000",0,0,"2,000","2,000","-1,000","3,000","-1,000","3,000","1,000","1,000","1,000","1,000"
007,Department of Defense--Military Programs,10,Operation and Maintenance,9927,Allied Contributions and Cooperation Account,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,567,836","2,025,613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,10,Operation and Maintenance,9927,Allied Contributions and Cooperation Account,97,051,Department of Defense-Military,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,000","127,000","269,000","208,000","664,000","490,000","507,000","592,000","629,000","638,000","1,029,000","979,000","1,087,000","879,000","804,000","876,000","785,000","677,000","1,019,000","781,000","796,000","812,000","827,000","845,000","862,000"
007,Department of Defense--Military Programs,12,International Reconstruction and Other Assistance,2089,"Iraq Relief and Reconstruction Fund, Army",21,151,International development and humanitarian assistance,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,660,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,12,International Reconstruction and Other Assistance,2090,Operating Expenses of the Coalition Provisional Authority,21,151,International development and humanitarian assistance,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"877,000",0,"24,000","35,000","3,000","43,000",0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,15,Procurement,0000,Procurement - New Account,,051,Department of Defense-Military,Discretionary,On-budget,"20,990,700","4,134,800","27,921,650","29,529,239","31,428,490","35,282,816","48,025,410","64,461,777","80,355,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
007,Department of Defense--Military Programs,15,Procurement,0144,Mine Resistant Ambush Protected Vehicle Fund,97,051,Department of Defense-Military,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"592,000","946,000","695,000","648,000","-400,000",0,0,0,0,0,0,0
